LOC130453517	XP_056650550.1
NTSR1	XP_001376634.2
SLCO4A1	XP_056668847.1
SLCO4A1	XP_001376652.3
GATA5	XP_007475663.1
GATA5	XP_001368185.1
RBBP8NL	XP_016283969.2
RBBP8NL	XP_056668848.1
RBBP8NL	XP_007475664.2
RBBP8NL	XP_056668849.1
CABLES2	XP_016283599.2
CABLES2	XP_056668850.1
RPS21	XP_001368223.2
RPS21	XP_007475668.1
LAMA5	XP_056668853.1
LAMA5	XP_056668851.1
LAMA5	XP_056668852.1
ADRM1	XP_016279494.1
ADRM1	XP_001368264.1
OSBPL2	XP_007475676.1
OSBPL2	XP_016283050.1
OSBPL2	XP_016283051.1
OSBPL2	XP_007475675.1
OSBPL2	XP_007475674.1
OSBPL2	XP_016283049.1
HRH3	XP_007475677.1
HRH3	XP_016284169.1
HRH3	XP_001368303.1
HRH3	XP_056668855.1
HRH3	XP_056668856.1
MTG2	XP_056668857.1
MTG2	XP_056668860.1
MTG2	XP_056668859.1
LOC100026305	XP_056673207.1
SS18L1	XP_001368343.1
PSMA7	XP_001376973.1
LSM14B	XP_056668862.1
LSM14B	XP_056668861.1
LOC130457256	XP_056673221.1
TAF4	XP_007475679.2
CDH4	XP_007475680.1
LOC100026568	XP_056668863.1
CDH26	XP_056673237.1
FAM217B	XP_007475702.1
FAM217B	XP_007475700.1
FAM217B	XP_056668872.1
FAM217B	XP_007475701.1
FAM217B	XP_016283458.1
FAM217B	XP_056668871.1
FAM217B	XP_016283456.1
PPP1R3D	XP_007475699.1
SYCP2	XP_007475688.2
SYCP2	XP_007475687.2
SYCP2	XP_007475691.2
SYCP2	XP_007475686.2
SYCP2	XP_007475694.2
SYCP2	XP_007475692.2
SYCP2	XP_007475696.2
SYCP2	XP_007475689.2
SYCP2	XP_007475697.2
PHACTR3	XP_056668867.1
PHACTR3	XP_007475705.1
PHACTR3	XP_056668869.1
PHACTR3	XP_056668868.1
PHACTR3	XP_056668866.1
PHACTR3	XP_056668865.1
PHACTR3	XP_007475703.1
PHACTR3	XP_007475712.1
PHACTR3	XP_007475707.1
PHACTR3	XP_007475714.1
PHACTR3	XP_007475704.1
PHACTR3	XP_007475713.1
PHACTR3	XP_007475710.1
PHACTR3	XP_056668870.1
PHACTR3	XP_007475711.1
EDN3	XP_007475715.1
EDN3	XP_007475716.1
ZNF831	XP_007475720.2
LOC103100465	XP_056673248.1
PRELID3B	XP_001368454.1
TUBB1	XP_001377455.1
CTSZ	XP_007475724.1
CTSZ	XP_007475723.1
NELFCD	XP_001377475.2
NELFCD	XP_007475721.1
GNAS	XP_056668874.1
GNAS	XP_056668879.1
GNAS	XP_056668877.1
GNAS	XP_056668875.1
GNAS	XP_056668876.1
GNAS	XP_056668878.1
GNAS	XP_056668880.1
GNAS	XP_056668882.1
GNAS	XP_056668881.1
GNAS	XP_056668884.1
GNAS	XP_056668885.1
GNAS	XP_056668883.1
GNAS	XP_056668886.1
GNAS	XP_056668887.1
GNAS	XP_056668888.1
LOC100027145	XP_056673249.1
LOC130457261	XP_056673253.1
LOC130456481	XP_056668895.1
NPEPL1	XP_007475729.1
NPEPL1	XP_001368757.1
STX16	XP_007475732.1
STX16	XP_007475731.1
STX16	XP_007475730.1
STX16	XP_001377532.1
STX16	XP_056668894.1
STX16	XP_056668890.1
STX16	XP_056668893.1
STX16	XP_056668892.1
APCDD1L	XP_007475733.2
APCDD1L	XP_056668896.1
VAPB	XP_016278756.1
VAPB	XP_007475734.1
VAPB	XP_056668902.1
RAB22A	XP_001368849.1
LOC100027275	XP_056668898.1
LOC100027275	XP_056668901.1
LOC100027275	XP_056668900.1
LOC100027275	XP_056668897.1
ANKRD60	XP_056673258.1
CIMIP1	XP_001377639.1
PMEPA1	XP_001377743.1
PMEPA1	XP_007475735.1
LOC130457264	XP_056673277.1
PCK1	XP_001377807.2
CTCFL	XP_007475736.1
CTCFL	XP_016283834.1
RBM38	XP_001368885.1
RBM38	XP_056668903.1
RAE1	XP_001368922.1
LOC107651114	XP_056673289.1
SPO11	XP_016284208.1
SPO11	XP_003339751.1
SPO11	XP_001377945.1
BMP7	XP_016283790.1
TFAP2C	XP_001368984.2
TFAP2C	XP_001368947.2
TFAP2C	XP_056668904.1
LOC100027839	XP_056668906.1
LOC100027839	XP_001378024.1
RTF2	XP_001369015.1
LOC103094872	XP_007475744.1
LOC103094872	XP_007475747.1
LOC103094872	XP_007475743.1
CASS4	XP_056668905.1
CASS4	XP_016278909.2
CASS4	XP_016278905.2
LOC130457265	XP_056673295.1
CSTF1	XP_001369047.1
AURKA	XP_007475750.1
AURKA	XP_001378079.2
FAM210B	XP_007475751.2
MC3R	XP_001378115.1
LOC103097295	XP_007475752.2
CBLN4	XP_007475754.2
CBLN4	XP_056668907.1
CBLN4	XP_001369077.3
CBLN4	XP_016284127.2
LOC100022400	XP_056668908.1
LOC103097527	XP_056673301.1
DOK5	XP_001369123.1
DOK5	XP_007475758.1
DOK5	XP_007475757.2
DOK5	XP_007475759.1
PFDN4	XP_007475760.1
PFDN4	XP_007475762.1
LOC100028177	XP_001378276.1
BCAS1	XP_007475763.2
BCAS1	XP_007475767.2
BCAS1	XP_056668910.1
BCAS1	XP_056668909.1
BCAS1	XP_007475771.2
BCAS1	XP_007475766.2
BCAS1	XP_007475774.2
ZNF217	XP_007475777.2
ZNF217	XP_016283470.2
ZNF217	XP_007475778.2
ZNF217	XP_056668912.1
ZNF217	XP_001369151.2
TSHZ2	XP_007475779.1
TSHZ2	XP_016278334.1
ZFP64	XP_003339756.1
SALL4	XP_007475783.2
SALL4	XP_007475782.2
ATP9A	XP_001369186.2
ATP9A	XP_007475787.2
ATP9A	XP_007475785.2
ATP9A	XP_007475786.2
NFATC2	XP_007475795.1
NFATC2	XP_056668915.1
NFATC2	XP_007475790.1
NFATC2	XP_007475788.1
NFATC2	XP_016283497.1
NFATC2	XP_056668916.1
NFATC2	XP_016283498.1
KCNG1	XP_056668919.1
KCNG1	XP_056668918.1
KCNG1	XP_056668920.1
KCNG1	XP_016283962.2
KCNG1	XP_056668921.1
MOCS3	XP_001369247.1
DPM1	XP_001378527.1
DPM1	XP_016283652.1
ADNP	XP_007475799.2
BCAS4	XP_007475797.1
BCAS4	XP_016280057.1
BCAS4	XP_056668923.1
BCAS4	XP_007475798.1
PARD6B	XP_001369269.1
RIPOR3	XP_056668924.1
RIPOR3	XP_056668927.1
RIPOR3	XP_056668925.1
RIPOR3	XP_016279347.1
RIPOR3	XP_007475804.1
RIPOR3	XP_056668926.1
RIPOR3	XP_056668929.1
RIPOR3	XP_056668928.1
RIPOR3	XP_007475807.1
PTPN1	XP_007475800.1
PTPN1	XP_056668930.1
PTPN1	XP_056668931.1
LOC130456487	XP_056668932.1
LOC103095597	XP_007475809.2
CEBPB	XP_001369325.1
PEDS1	XP_016283469.2
PEDS1	NP_001192019.1
UBE2V1	XP_007475355.1
UBE2V1	NP_001192020.1
SNAI1	XP_001378890.1
RNF114	XP_001378899.1
SPATA2	XP_007475813.1
SPATA2	XP_007475814.1
SLC9A8	XP_007475816.1
SLC9A8	XP_007475815.1
B4GALT5	XP_001369386.1
B4GALT5	XP_056668934.1
B4GALT5	XP_016283102.1
B4GALT5	XP_016283101.1
LOC103098831	XP_056668937.1
LOC103098831	XP_056668935.1
LOC103098831	XP_056668936.1
PTGIS	XP_056668938.1
KCNB1	XP_007475817.2
LOC103099626	XP_056668942.1
LOC103099626	XP_056668941.1
LOC103099626	XP_056668940.1
ZNFX1	XP_007475823.1
DDX27	XP_007475825.1
STAU1	XP_007475826.1
STAU1	XP_007475828.1
STAU1	XP_007475829.1
STAU1	XP_007475830.1
STAU1	XP_007475827.1
STAU1	XP_056668943.1
STAU1	XP_007475832.1
STAU1	XP_056668946.1
STAU1	XP_007475831.1
STAU1	XP_056668945.1
STAU1	XP_007475833.1
STAU1	XP_056668944.1
CSE1L	XP_001369476.1
ARFGEF2	XP_007475834.1
ARFGEF2	XP_007475835.1
PREX1	XP_056668947.1
SULF2	XP_056668966.1
SULF2	XP_007475837.2
SULF2	XP_001379302.2
SULF2	XP_007475838.2
NCOA3	XP_056668959.1
NCOA3	XP_056668951.1
NCOA3	XP_056668960.1
NCOA3	XP_056668954.1
NCOA3	XP_056668962.1
NCOA3	XP_056668948.1
NCOA3	XP_056668952.1
NCOA3	XP_056668963.1
NCOA3	XP_056668961.1
NCOA3	XP_056668965.1
NCOA3	XP_056668957.1
NCOA3	XP_056668958.1
NCOA3	XP_056668955.1
NCOA3	XP_056668964.1
NCOA3	XP_056668956.1
NCOA3	XP_056668950.1
NCOA3	XP_056668949.1
NCOA3	XP_056668953.1
ZMYND8	XP_056668972.1
ZMYND8	XP_007475841.1
ZMYND8	XP_016280407.1
ZMYND8	XP_056668978.1
ZMYND8	XP_056668983.1
ZMYND8	XP_056668968.1
ZMYND8	XP_056668975.1
ZMYND8	XP_056668970.1
ZMYND8	XP_056668969.1
ZMYND8	XP_056668982.1
ZMYND8	XP_007475840.1
ZMYND8	XP_056668967.1
ZMYND8	XP_056668971.1
ZMYND8	XP_056668973.1
ZMYND8	XP_056668977.1
ZMYND8	XP_016280423.1
ZMYND8	XP_016280408.1
ZMYND8	XP_007475855.1
ZMYND8	XP_056668976.1
ZMYND8	XP_056668980.1
ZMYND8	XP_056668981.1
ZMYND8	XP_056668979.1
ZMYND8	XP_056668984.1
ZMYND8	XP_007475854.1
ZMYND8	XP_056668974.1
EYA2	XP_007475865.1
SLC2A10	XP_056668985.1
SLC2A10	XP_007507879.3
SLC2A10	XP_056668986.1
TP53RK	XP_007475868.1
TP53RK	XP_007475867.1
TP53RK	XP_001379393.2
SLC13A3	XP_001379409.2
OCSTAMP	XP_007476982.2
LOC100619748	XP_056673323.1
JPH2	XP_001369593.1
OSER1	XP_056668989.1
OSER1	XP_007475870.1
GDAP1L1	XP_007475871.1
GDAP1L1	XP_001369676.1
FITM2	XP_001369747.1
HNF4A	XP_001369784.1
HNF4A	XP_001369818.1
TTPAL	XP_001369846.1
TTPAL	XP_007475872.1
SERINC3	XP_007475874.1
PKIG	XP_007475877.1
PKIG	XP_007475875.1
PKIG	XP_056668991.1
PKIG	XP_007475879.1
PKIG	XP_007475876.1
PKIG	XP_001379479.1
ADA	XP_056668988.1
LOC100029846	XP_056668992.1
CCN5	XP_056668993.1
KCNK15	XP_016283103.2
RIMS4	XP_056668994.1
YWHAB	XP_001369909.1
PABPC1L	XP_056668998.1
PABPC1L	XP_056669001.1
PABPC1L	XP_007475884.1
PABPC1L	XP_056669002.1
PABPC1L	XP_056668996.1
PABPC1L	XP_056669000.1
PABPC1L	XP_007475882.1
PABPC1L	XP_056668997.1
PABPC1L	XP_007475883.1
PABPC1L	XP_056668999.1
PABPC1L	XP_007475886.1
TOMM34	XP_001379550.2
STK4	XP_001369937.1
STK4	XP_056669003.1
KCNS1	XP_007475887.1
WFDC5	XP_007475888.1
LOC103101392	XP_056669004.1
LOC103101392	XP_007475889.2
MATN4	XP_007475895.2
MATN4	XP_007475893.2
MATN4	XP_001379571.2
RBPJL	XP_007475890.2
SDC4	XP_007475896.1
SYS1	XP_001379600.2
DBNDD2	XP_056669009.1
DBNDD2	XP_007475898.2
DBNDD2	XP_007475897.2
DBNDD2	XP_007475899.2
TP53TG5	XP_007475900.1
TP53TG5	XP_056669008.1
TP53TG5	XP_056669006.1
TP53TG5	XP_056669005.1
TP53TG5	XP_056669007.1
PIGT	XP_003339778.2
WFDC2	XP_056669011.1
WFDC2	XP_056669010.1
AEBP1	XP_007475908.2
AEBP1	XP_007475909.2
POLD2	XP_001379694.1
POLD2	XP_007475910.3
MYL7	XP_007475912.1
GCK	XP_007475913.1
GCK	XP_007475914.1
YKT6	XP_001369997.1
YKT6	XP_056669018.1
CAMK2B	XP_001370054.2
CAMK2B	XP_007475923.2
CAMK2B	XP_007475925.1
CAMK2B	XP_001370027.2
CAMK2B	XP_007475927.2
CAMK2B	XP_007475919.2
CAMK2B	XP_007475915.2
CAMK2B	XP_007475917.1
CAMK2B	XP_056669013.1
CAMK2B	XP_056669012.1
CAMK2B	XP_007475916.1
CAMK2B	XP_007475922.1
CAMK2B	XP_007475921.1
CAMK2B	XP_007475920.1
CAMK2B	XP_007475918.1
CAMK2B	XP_056669017.1
CAMK2B	XP_056669014.1
CAMK2B	XP_007475924.1
CAMK2B	XP_016282014.1
CAMK2B	XP_007475928.1
CAMK2B	XP_056669015.1
CAMK2B	XP_056669016.1
CAMK2B	XP_007475926.1
NUDCD3	XP_001370227.2
NUDCD3	XP_056669019.1
NUDCD3	XP_056669020.1
NUDCD3	XP_056669022.1
NUDCD3	XP_056669021.1
NPC1L1	XP_001379744.3
DDX56	XP_056669023.1
TMED4	XP_007475932.3
OGDH	XP_016278823.2
OGDH	XP_056669026.1
OGDH	XP_007475933.2
OGDH	XP_007475935.2
OGDH	XP_007475936.2
OGDH	XP_007475934.2
OGDH	XP_056669029.1
OGDH	XP_056669028.1
OGDH	XP_056669025.1
OGDH	XP_056669024.1
OGDH	XP_056669027.1
OGDH	XP_056669030.1
ZMIZ2	XP_007475941.1
ZMIZ2	XP_007475943.1
ZMIZ2	XP_056669035.1
ZMIZ2	XP_016283296.1
ZMIZ2	XP_016283297.1
ZMIZ2	XP_056669033.1
ZMIZ2	XP_056669032.1
ZMIZ2	XP_016283299.1
ZMIZ2	XP_016283300.1
ZMIZ2	XP_016283301.1
ZMIZ2	XP_056669031.1
ZMIZ2	XP_056669034.1
PPIA	XP_001379793.1
LOC100030264	XP_007475948.1
LOC100030264	XP_056669036.1
PURB	XP_007475947.1
ACTR1B	XP_001370401.1
LOC100030336	XP_001379873.1
FAM178B	XP_056669042.1
FAM178B	XP_056669043.1
FAM178B	XP_056669037.1
FAM178B	XP_056669039.1
FAM178B	XP_056669038.1
FAM178B	XP_056669041.1
FAM178B	XP_007475950.1
FAM178B	XP_056669040.1
SEMA4C	XP_007475953.1
SEMA4C	XP_007475954.1
SEMA4C	XP_016279852.1
ANKRD39	XP_001370432.2
ANKRD23	XP_001370459.2
CNNM3	XP_056669044.1
CNNM3	XP_007475951.1
CNNM4	XP_056669050.1
CNNM4	XP_056669049.1
LMAN2L	XP_007475956.1
LMAN2L	XP_007475955.1
FER1L5	XP_056669046.1
FER1L5	XP_056669045.1
FER1L5	XP_016283361.2
FER1L5	XP_056669048.1
FER1L5	XP_056669047.1
KANSL3	XP_007475957.1
KANSL3	XP_007475959.1
KANSL3	XP_001370506.1
KANSL3	XP_056669055.1
KANSL3	XP_007475958.1
KANSL3	XP_056669052.1
KANSL3	XP_056669053.1
KANSL3	XP_056669054.1
KANSL3	XP_016282015.1
KANSL3	XP_056669051.1
KANSL3	XP_007475960.1
NUGGC	XP_016284111.2
SCARA5	XP_016283820.1
SCARA5	XP_056669057.1
SCARA5	XP_056669056.1
PBK	XP_056669058.1
ESCO2	XP_007475966.1
ESCO2	XP_007475965.1
ESCO2	XP_056669059.1
CCDC25	XP_056669062.1
CCDC25	XP_007475970.1
CCDC25	XP_056669067.1
CCDC25	XP_056669066.1
CCDC25	XP_056669064.1
CCDC25	XP_056669060.1
CCDC25	XP_056669063.1
CCDC25	XP_007475969.3
CCDC25	XP_056669061.1
SCARA3	XP_007475972.1
SCARA3	XP_007475976.1
SCARA3	XP_007475974.1
CLU	XP_001380037.2
LOC100030569	XP_007475977.1
EPHX2	XP_007475980.1
LOC103106061	XP_056669069.1
CHRNA2	XP_007475979.1
PTK2B	XP_056669075.1
PTK2B	XP_056669073.1
PTK2B	XP_056669072.1
PTK2B	XP_056669074.1
PTK2B	XP_056669076.1
PTK2B	XP_056669070.1
PTK2B	XP_056669077.1
PTK2B	XP_056669071.1
TRIM35	XP_001380064.1
STMN4	XP_007475981.1
STMN4	XP_001370641.2
NCOA1	XP_056669088.1
NCOA1	XP_056669087.1
NCOA1	XP_056669083.1
NCOA1	XP_056669100.1
NCOA1	XP_056669081.1
NCOA1	XP_056669101.1
NCOA1	XP_056669095.1
NCOA1	XP_056669089.1
NCOA1	XP_056669080.1
NCOA1	XP_056669093.1
NCOA1	XP_056669079.1
NCOA1	XP_056669082.1
NCOA1	XP_056669091.1
NCOA1	XP_056669085.1
NCOA1	XP_056669086.1
NCOA1	XP_056669078.1
NCOA1	XP_056669096.1
NCOA1	XP_056669092.1
NCOA1	XP_056669098.1
NCOA1	XP_056669099.1
NCOA1	XP_056669102.1
NCOA1	XP_056669084.1
NCOA1	XP_056669094.1
NCOA1	XP_056669103.1
NCOA1	XP_056669104.1
NCOA1	XP_056669090.1
LOC100030615	XP_056669110.1
CENPO	XP_056669106.1
CENPO	XP_056669107.1
CENPO	XP_056669105.1
CENPO	XP_007475983.1
CENPO	XP_007475984.1
CENPO	XP_056669108.1
ADCY3	XP_007475988.1
DNAJC27	XP_001370776.1
DNAJC27	XP_056669111.1
DNAJC27	XP_007475989.1
EFR3B	XP_007475990.1
EFR3B	XP_007475993.1
EFR3B	XP_007475991.1
EFR3B	XP_007475992.1
POMC	NP_001028157.1
POMC	XP_056673909.1
DNMT3A	XP_007475994.1
DNMT3A	XP_016279286.1
DNMT3A	XP_056669113.1
DNMT3A	XP_016279298.1
DNMT3A	XP_056669114.1
DTNB	XP_056669119.1
DTNB	XP_056669117.1
DTNB	XP_056669118.1
DTNB	XP_016280180.1
DTNB	XP_016280186.1
DTNB	XP_016280191.1
DTNB	XP_007476005.1
DTNB	XP_007476001.1
DTNB	XP_007476002.1
DTNB	XP_056669116.1
DTNB	XP_056669115.1
ASXL2	XP_001380164.2
ASXL2	XP_007476006.1
KIF3C	XP_001370829.1
RAB10	XP_001370866.1
GAREM2	XP_056669121.1
GAREM2	XP_007476008.1
HADHA	XP_001380198.2
HADHB	XP_056669123.1
HADHB	XP_016278964.1
HADHB	XP_056669125.1
HADHB	XP_056669124.1
HADHB	XP_056669122.1
ADGRF3	XP_056673346.1
SELENOI	XP_016283466.1
SELENOI	XP_007507880.2
SELENOI	XP_016283467.1
SELENOI	XP_056669126.1
DRC1	XP_001380235.2
OTOF	XP_007476011.1
OTOF	XP_007476010.1
OTOF	XP_056669127.1
CIMIP2C	XP_007476014.1
CIMIP2C	XP_007476015.1
CIMIP2C	XP_007476013.1
CIB4	XP_007476017.1
CIB4	XP_007476016.1
CIB4	XP_001380259.3
CIB4	XP_016284113.1
KCNK3	XP_001370966.1
SLC35F6	XP_001380284.1
CENPA	XP_007476023.1
CENPA	XP_007476020.1
CENPA	XP_007476018.1
DPYSL5	XP_007476025.1
DPYSL5	XP_007476028.1
DPYSL5	XP_007476027.1
DPYSL5	XP_056669130.1
DPYSL5	XP_016283358.1
DPYSL5	XP_056669131.1
DPYSL5	XP_007476024.1
MAPRE3	XP_016280936.1
MAPRE3	XP_016280914.1
MAPRE3	XP_016280923.1
MAPRE3	XP_056669133.1
MAPRE3	XP_016280943.1
MAPRE3	XP_007476037.1
MAPRE3	XP_016280947.1
MAPRE3	XP_007476036.1
MAPRE3	XP_016280941.1
MAPRE3	XP_016280938.1
MAPRE3	XP_016280929.1
MAPRE3	XP_016280951.1
MAPRE3	XP_016280934.1
MAPRE3	XP_016280911.1
TMEM214	XP_007476030.1
TMEM214	XP_007476029.2
TMEM214	XP_056669129.1
AGBL5	XP_056669135.1
AGBL5	XP_056669136.1
AGBL5	XP_056669143.1
AGBL5	XP_016279014.2
AGBL5	XP_007476040.2
AGBL5	XP_016279002.2
AGBL5	XP_056669138.1
AGBL5	XP_056669137.1
AGBL5	XP_056669141.1
AGBL5	XP_056669139.1
AGBL5	XP_056669142.1
AGBL5	XP_056669146.1
AGBL5	XP_056669145.1
AGBL5	XP_056669144.1
EMILIN1	XP_007476050.2
EMILIN1	XP_007476049.2
EMILIN1	XP_001380339.2
KHK	XP_007476052.1
KHK	XP_001371049.1
KHK	XP_001371076.1
KHK	XP_003339791.1
CGREF1	XP_056669160.1
CGREF1	XP_007476054.2
CGREF1	XP_001380361.4
CGREF1	XP_007476055.2
CGREF1	XP_056669161.1
ABHD1	XP_001380367.1
ABHD1	XP_056669159.1
ABHD1	XP_056669157.1
PREB	XP_056669156.1
PREB	XP_001371101.1
PREB	XP_056669155.1
PREB	XP_016277564.1
PREB	XP_016277562.1
TCF23	XP_001380387.1
PRR30	XP_056669153.1
PRR30	XP_056669152.1
PRR30	XP_056669154.1
SLC5A6	XP_056669151.1
SLC5A6	XP_056669150.1
SLC5A6	XP_056669149.1
SLC5A6	XP_056669147.1
SLC5A6	XP_056669148.1
ATRAID	XP_056669163.1
ATRAID	XP_056669162.1
ATRAID	XP_001380397.2
ATRAID	XP_056669164.1
CAD	XP_007476061.2
CAD	XP_001371124.2
SLC30A3	XP_056669169.1
SLC30A3	XP_056669168.1
SLC30A3	XP_056669166.1
DNAJC5G	XP_056669171.1
TRIM54	XP_001380423.2
TRIM54	XP_007476062.2
UCN	XP_001380428.1
MPV17	XP_007476066.2
MPV17	XP_016283556.2
MPV17	XP_007476065.2
MPV17	XP_016283555.2
GTF3C2	XP_007476068.1
GTF3C2	XP_003339746.2
GTF3C2	XP_016283707.1
EIF2B4	XP_056669174.1
EIF2B4	XP_007476072.2
EIF2B4	XP_056669175.1
EIF2B4	XP_056669176.1
SNX17	XP_001371143.2
ZNF513	XP_056669173.1
ZNF513	XP_007476069.2
ZNF513	XP_007476070.2
PPM1G	XP_001371171.1
PPM1G	XP_056669172.1
NRBP1	XP_007476074.1
NRBP1	XP_001371194.2
NRBP1	XP_007476073.1
NRBP1	XP_056669177.1
KRTCAP3	XP_007476075.1
IFT172	XP_001371218.1
FNDC4	XP_056669178.1
FNDC4	XP_056669179.1
GCKR	XP_056669180.1
GCKR	XP_056669182.1
GCKR	XP_056669181.1
LOC103099373	XP_056669185.1
LOC103099373	XP_007476077.2
LOC103099373	XP_056669183.1
LOC103099373	XP_056669184.1
ZNF512	XP_007476081.1
ZNF512	XP_056669186.1
ZNF512	XP_056669187.1
LOC103100089	XP_007476079.2
GPN1	XP_001380527.1
GPN1	XP_007476078.1
SUPT7L	XP_001371242.2
SLC4A1AP	XP_001380534.3
MRPL33	XP_001371263.1
RBKS	XP_007476085.1
BABAM2	XP_007476086.1
BABAM2	XP_016287042.1
BABAM2	XP_001371289.1
BABAM2	XP_056669190.1
BABAM2	XP_016287038.1
BABAM2	XP_056669188.1
BABAM2	XP_056669189.1
FOSL2	XP_056669192.1
PLB1	XP_056674409.1
PLB1	NP_001070653.1
PPP1CB	XP_007476088.1
SPDYA	XP_001371340.1
TRMT61B	XP_001380612.2
WDR43	XP_001380617.2
TOGARAM2	XP_056669193.1
TOGARAM2	XP_056669194.1
PCARE	XP_007476089.2
CLIP4	XP_007476092.1
CLIP4	XP_056669197.1
CLIP4	XP_056669198.1
CLIP4	XP_056669200.1
CLIP4	XP_001371366.1
CLIP4	XP_056669199.1
ALK	XP_007476091.1
ALK	XP_056669196.1
YPEL5	XP_001371417.1
LBH	XP_056669204.1
LBH	XP_056669202.1
LBH	XP_056669205.1
LBH	XP_056669206.1
LCLAT1	XP_001380699.1
LCLAT1	XP_056669208.1
LCLAT1	XP_056669207.1
CAPN13	XP_056673371.1
LOC100031446	XP_016285118.2
GALNT14	XP_016283499.1
GALNT14	XP_007476101.1
CAPN14	XP_056673380.1
EHD3	XP_001380724.2
XDH	XP_056669209.1
SRD5A2	XP_056669210.1
MEMO1	XP_001371460.1
MEMO1	XP_056669212.1
MEMO1	XP_056669213.1
DPY30	XP_007476104.1
DPY30	XP_056669216.1
DPY30	XP_001371479.1
DPY30	XP_007476103.1
DPY30	XP_016283883.1
DPY30	XP_056669214.1
DPY30	XP_056669215.1
SPAST	XP_001371504.1
SPAST	XP_001371530.1
SPAST	XP_007476106.1
SPAST	XP_007476105.1
LOC100026998	XP_016283033.1
SLC30A6	XP_056669217.1
SLC30A6	XP_056669218.1
NLRC4	XP_056673388.1
YIPF4	XP_001371576.1
BIRC6	XP_007476107.1
BIRC6	XP_007476112.1
BIRC6	XP_007476109.1
BIRC6	XP_007476111.1
BIRC6	XP_056669226.1
BIRC6	XP_007476108.1
BIRC6	XP_056669221.1
BIRC6	XP_001371603.3
BIRC6	XP_007476110.1
BIRC6	XP_056669223.1
BIRC6	XP_056669219.1
BIRC6	XP_056669224.1
BIRC6	XP_003339795.1
BIRC6	XP_056669222.1
BIRC6	XP_056669225.1
BIRC6	XP_016288354.1
BIRC6	XP_056669227.1
TTC27	XP_007476113.2
LTBP1	XP_056669232.1
LTBP1	XP_007476118.2
LTBP1	XP_056669231.1
LTBP1	XP_056669228.1
LTBP1	XP_007476114.2
LTBP1	XP_007476115.2
LTBP1	XP_007476116.2
LTBP1	XP_007476120.2
LTBP1	XP_007476121.2
LTBP1	XP_056669229.1
LTBP1	XP_056669234.1
LTBP1	XP_056669230.1
LTBP1	XP_056669233.1
LTBP1	XP_056669236.1
LTBP1	XP_007476119.2
LTBP1	XP_007476122.2
LTBP1	XP_007476117.2
LTBP1	XP_056669235.1
LTBP1	XP_056669238.1
LTBP1	XP_056669237.1
LTBP1	XP_056669240.1
LTBP1	XP_007476125.2
LTBP1	XP_056669239.1
RASGRP3	XP_007476128.1
RASGRP3	XP_056669241.1
RASGRP3	XP_056669244.1
RASGRP3	XP_007476126.1
RASGRP3	XP_007476130.1
RASGRP3	XP_056669243.1
RASGRP3	XP_007476127.1
RASGRP3	XP_056669242.1
FAM98A	XP_016283685.1
FAM98A	XP_007476131.2
FAM98A	XP_056669246.1
CRIM1	XP_007476133.2
CRIM1	XP_007476135.2
CRIM1	XP_001371652.2
CRIM1	XP_007476134.2
FEZ2	XP_016283742.2
FEZ2	XP_001371678.2
FEZ2	XP_056669247.1
VIT	XP_056669248.1
VIT	XP_056669249.1
STRN	XP_007476143.1
STRN	XP_001371719.1
HEATR5B	XP_007476151.2
HEATR5B	XP_001380877.3
GPATCH11	XP_007476147.1
GPATCH11	XP_056669250.1
GPATCH11	XP_007476144.1
GPATCH11	XP_007476149.1
GPATCH11	XP_007476145.1
GPATCH11	XP_056669252.1
GPATCH11	XP_007476146.1
GPATCH11	XP_007476148.1
EIF2AK2	XP_007476152.1
EIF2AK2	XP_007476156.1
EIF2AK2	XP_007476154.1
EIF2AK2	XP_007476155.1
EIF2AK2	XP_007476153.1
EIF2AK2	XP_056669253.1
SULT6B1	XP_001380894.2
CEBPZOS	XP_016284155.1
CEBPZOS	XP_056669254.1
CMC2	XP_001380903.2
CMC2	XP_007476157.2
CENPN	XP_056669270.1
CENPN	XP_056669269.1
CENPN	XP_056669264.1
CENPN	XP_056669268.1
CENPN	XP_056669266.1
CENPN	XP_056669265.1
ATMIN	XP_001380917.2
C1H16orf46	XP_007476161.1
C1H16orf46	XP_007476166.1
GCSH	XP_056669256.1
GCSH	XP_056669258.1
GCSH	XP_016288259.2
GCSH	XP_056669257.1
GCSH	XP_056669255.1
GCSH	XP_016288268.2
GCSH	XP_056669259.1
GCSH	XP_007476169.2
GCSH	XP_016288263.2
GCSH	XP_007476177.2
GCSH	XP_007476178.2
BCO1	XP_056669261.1
BCO1	XP_056669260.1
BCO1	XP_001380954.3
BCO1	XP_056669263.1
BCO1	XP_056669262.1
GAN	XP_001371741.1
LOC103096246	XP_056669272.1
LOC103096246	XP_056669271.1
LOC103096246	XP_056669274.1
LOC103096246	XP_056669275.1
LOC103096246	XP_056669273.1
CMIP	XP_001380964.1
CMIP	XP_007476181.1
CMIP	XP_056669276.1
PLCG2	XP_007476182.1
PLCG2	XP_001371778.1
SDR42E1	XP_007476184.2
HSD17B2	XP_007476185.2
LOC100027666	XP_056669278.1
LOC100027666	XP_056669279.1
LOC100027666	XP_056669280.1
LOC100027666	XP_007476188.2
MPHOSPH6	XP_001380996.3
CDH13	XP_007476190.1
CDH13	XP_056679319.1
