LOC118853631	XP_036619699.1
AKAP17A	XP_036603084.1
ASMT	XP_036603630.1
ASMT	XP_036603631.1
DHRSX	XP_036599019.1
DHRSX	XP_036599018.1
ZBED1	XP_036599017.1
LOC118837250	XP_036600060.1
CD99	XP_036599380.1
CD99	XP_036599381.1
GYG2	XP_036601489.1
GYG2	XP_036601483.1
GYG2	XP_036601484.1
GYG2	XP_036601485.1
GYG2	XP_036601486.1
GYG2	XP_036601487.1
GYG2	XP_036601488.1
LOC118840400	XP_036603785.1
LOC118840400	XP_036603784.1
LOC118835373	XP_036598459.1
LOC118838138	XP_036601251.1
LOC118838138	XP_036601250.1
LOC118838583	XP_036601822.1
LOC118838427	XP_036601617.1
LOC118837254	XP_036600061.1
MXRA5	XP_036601874.1
PRKX	XP_036601910.1
PRKX	XP_036601913.1
PRKX	XP_036601912.1
PRKX	XP_036601911.1
LOC118840141	XP_036603542.1
LOC118838785	XP_036602042.1
LOC118837257	XP_036600067.1
LOC118839599	XP_036602978.1
LOC118835241	XP_036598330.1
LOC118835241	XP_036598329.1
LOC118835975	XP_036599191.1
LOC118838654	XP_036601896.1
LOC118837260	XP_036600068.1
LOC118837263	XP_036600069.1
LOC118839334	XP_036602690.1
LOC118837266	XP_036600070.1
LOC118837267	XP_036600071.1
LOC118837740	XP_036600704.1
STS	XP_036600702.1
STS	XP_036600703.1
STS	XP_036600701.1
PNPLA4	XP_036603559.1
PNPLA4	XP_036603560.1
LOC118838857	XP_036602125.1
LOC118837273	XP_036600072.1
ANOS1	XP_036602427.1
TBL1X	XP_036600117.1
TBL1X	XP_036600119.1
TBL1X	XP_036600118.1
GPR143	XP_036603375.1
SHROOM2	XP_036603759.1
SHROOM2	XP_036603760.1
SHROOM2	XP_036603762.1
SHROOM2	XP_036603761.1
SHROOM2	XP_036603764.1
SHROOM2	XP_036603763.1
CLDN34	XP_036598445.1
LOC118836005	XP_036599233.1
LOC118836005	XP_036599232.1
LOC118839714	XP_036603137.1
LOC118838743	XP_036602004.1
WWC3	XP_036600780.1
WWC3	XP_036600781.1
CLCN4	XP_036599051.1
CLCN4	XP_036599052.1
MID1	XP_036601525.1
LOC118838914	XP_036602189.1
LOC118838914	XP_036602190.1
ARHGAP6	XP_036599338.1
ARHGAP6	XP_036599339.1
AMELX	XP_036603634.1
LOC118837283	XP_036600074.1
MSL3	XP_036602525.1
FRMPD4	XP_036603182.1
PRPS2	XP_036601249.1
TLR7	XP_036598659.1
TLR8	XP_036601347.1
TLR8	XP_036601346.1
TMSB4X	XP_036602779.1
LOC118837287	XP_036600077.1
LOC118837288	XP_036600078.1
LOC118837289	XP_036600079.1
LOC118837290	XP_036600080.1
EGFL6	XP_036603552.1
TCEANC	XP_036601541.1
RAB9A	XP_036601557.1
RAB9A	XP_036601556.1
TRAPPC2	XP_036600132.1
OFD1	XP_036600122.1
OFD1	XP_036600123.1
OFD1	XP_036600124.1
OFD1	XP_036600125.1
GPM6B	XP_036600128.1
GPM6B	XP_036600126.1
GPM6B	XP_036600130.1
GPM6B	XP_036600129.1
GPM6B	XP_036600127.1
GPM6B	XP_036600131.1
GEMIN8	XP_036598648.1
LOC118837292	XP_036600081.1
LOC118840324	XP_036603700.1
GLRA2	XP_036601384.1
GLRA2	XP_036601385.1
GLRA2	XP_036601386.1
GLRA2	XP_036601387.1
FANCB	XP_036598894.1
MOSPD2	XP_036600869.1
MOSPD2	XP_036600870.1
MOSPD2	XP_036600871.1
LOC118837294	XP_036600082.1
ASB9	XP_036598758.1
ASB9	XP_036598755.1
ASB9	XP_036598756.1
ASB11	XP_036602249.1
ASB11	XP_036602247.1
ASB11	XP_036602248.1
PIGA	XP_036603181.1
PIGA	XP_036603180.1
VEGFD	XP_036601456.1
PIR	XP_036601458.1
PIR	XP_036601457.1
PIR	XP_036601459.1
BMX	XP_036601455.1
ACE2	XP_036600738.1
CLTRN	XP_036602737.1
CA5B	XP_036602460.1
CA5B	XP_036602461.1
ZRSR2	XP_036599210.1
AP1S2	XP_036599213.1
AP1S2	XP_036599211.1
AP1S2	XP_036599212.1
AP1S2	XP_036599214.1
AP1S2	XP_036599215.1
GRPR	XP_036603288.1
CTPS2	XP_036602786.1
S100G	XP_036603643.1
SYAP1	XP_036600943.1
TXLNG	XP_036601093.1
TXLNG	XP_036601092.1
TXLNG	XP_036601094.1
RBBP7	XP_036602271.1
RBBP7	XP_036602273.1
RBBP7	XP_036602272.1
LOC118838383	XP_036601555.1
REPS2	XP_036603095.1
REPS2	XP_036603097.1
REPS2	XP_036603100.1
REPS2	XP_036603101.1
REPS2	XP_036603098.1
REPS2	XP_036603099.1
NHS	XP_036600083.1
BEND2	XP_036601345.1
RAI2	XP_036603031.1
LOC118839640	XP_036603032.1
SCML2	XP_036598536.1
CDKL5	XP_036599307.1
CDKL5	XP_036599306.1
RS1	XP_036600084.1
PPEF1	XP_036600085.1
PHKA2	XP_036601788.1
PHKA2	XP_036601786.1
PHKA2	XP_036601787.1
PHKA2	XP_036601785.1
ADGRG2	XP_036600927.1
LOC118836123	XP_036599370.1
LOC118838468	XP_036601675.1
CPOX	XP_036602966.1
GPR15	XP_036600086.1
CLDND1	XP_036602672.1
LOC118839474	XP_036602836.1
LOC118837303	XP_036600087.1
LOC118839446	XP_036602810.1
LOC118839156	XP_036602495.1
LOC118839242	XP_036602596.1
GABRR3	XP_036603216.1
RIOX2	XP_036603721.1
RIOX2	XP_036603723.1
RIOX2	XP_036603722.1
CRYBG3	XP_036603719.1
CRYBG3	XP_036603720.1
ARL6	XP_036603681.1
EPHA6	XP_036601967.1
LOC118839999	XP_036603407.1
LOC118837306	XP_036600088.1
TMEM47	XP_036600935.1
LOC118837901	XP_036600936.1
CFAP47	XP_036600089.1
LOC118837929	XP_036600976.1
LOC118837931	XP_036600977.1
PRRG1	XP_036602699.1
LOC118837310	XP_036600090.1
LANCL3	XP_036598514.1
XK	XP_036602731.1
LOC118837897	XP_036600931.1
LOC118837312	XP_036600091.1
DYNLT3	XP_036602751.1
SYTL5	XP_036601143.1
SYTL5	XP_036601144.1
SRPX	XP_036600444.1
RPGR	XP_036600445.1
OTC	XP_036600221.1
OTC	XP_036600222.1
TSPAN7	XP_036602028.1
TSPAN7	XP_036602029.1
MID1IP1	XP_036598518.1
LOC118839546	XP_036602915.1
LOC118838235	XP_036601362.1
BCOR	XP_036600219.1
BCOR	XP_036600217.1
BCOR	XP_036600220.1
BCOR	XP_036600218.1
BCOR	XP_036600215.1
BCOR	XP_036600216.1
ATP6AP2	XP_036601727.1
MPC1L	XP_036598424.1
C2HXorf38	XP_036601809.1
C2HXorf38	XP_036601810.1
MED14	XP_036600682.1
USP9X	XP_036600439.1
USP9X	XP_036600442.1
USP9X	XP_036600441.1
USP9X	XP_036600443.1
USP9X	XP_036600440.1
DDX3X	XP_036601448.1
DDX3X	XP_036601447.1
NYX	XP_036600092.1
CASK	XP_036600823.1
CASK	XP_036600829.1
CASK	XP_036600828.1
CASK	XP_036600826.1
CASK	XP_036600822.1
CASK	XP_036600827.1
CASK	XP_036600824.1
CASK	XP_036600825.1
CASK	XP_036600830.1
GPR34	XP_036600831.1
GPR82	XP_036600833.1
LOC118837320	XP_036600094.1
LOC118839656	XP_036603049.1
LOC118839362	XP_036602716.1
MAOA	XP_036600134.1
MAOA	XP_036600135.1
LOC118836143	XP_036599391.1
LOC118836144	XP_036599392.1
LOC118840002	XP_036603409.1
EFHC2	XP_036603171.1
LOC118838623	XP_036601864.1
FUNDC1	XP_036603376.1
KDM6A	XP_036598701.1
KDM6A	XP_036598703.1
KDM6A	XP_036598704.1
KDM6A	XP_036598702.1
KDM6A	XP_036598705.1
KDM6A	XP_036598706.1
DIPK2B	XP_036601943.1
LOC118837325	XP_036600095.1
LOC118835934	XP_036599124.1
LOC118839297	XP_036602655.1
DNMT3L	XP_036600097.1
ICOSLG	XP_036598789.1
ICOSLG	XP_036598790.1
GATD3A	XP_036601067.1
PWP2	XP_036602975.1
HUNK	XP_036603257.1
RSPH1	XP_036603766.1
MIS18A	XP_036602566.1
LOC118835796	XP_036598959.1
URB1	XP_036601197.1
PDHA1	XP_036599231.1
MAP3K15	XP_036600098.1
GK	XP_036598887.1
GK	XP_036598886.1
GK	XP_036598888.1
GK	XP_036598884.1
GK	XP_036598885.1
TASL	XP_036598876.1
TASL	XP_036598877.1
LOC118839614	XP_036602996.1
LOC118839614	XP_036602998.1
LOC118839614	XP_036602997.1
NR0B1	XP_036601974.1
IL1RAPL1	XP_036600099.1
LOC118837339	XP_036600101.1
LOC118837340	XP_036600102.1
LOC118838635	XP_036601876.1
LOC118837345	XP_036600103.1
LOC118838578	XP_036601817.1
LOC118838578	XP_036601818.1
LOC118838669	XP_036601915.1
LOC118840287	XP_036603655.1
ARX	XP_036602926.1
POLA1	XP_036602465.1
POLA1	XP_036602466.1
POLA1	XP_036602468.1
POLA1	XP_036602467.1
PCYT1B	XP_036598626.1
PDK3	XP_036601174.1
PDK3	XP_036601175.1
ZFX	XP_036600179.1
ZFX	XP_036600178.1
EIF2S3	XP_036600863.1
EIF2S3	XP_036600864.1
KLHL15	XP_036600553.1
C2HXorf58	XP_036600554.1
APOO	XP_036603642.1
LOC118838714	XP_036601969.1
SAT1	XP_036602811.1
ACOT9	XP_036603406.1
PRDX4	XP_036602127.1
PRDX4	XP_036602128.1
PTCHD1	XP_036603013.1
LOC118835330	XP_036598410.1
PHEX	XP_036602072.1
SMS	XP_036601402.1
LOC118840295	XP_036603663.1
MBTPS2	XP_036600973.1
MBTPS2	XP_036600975.1
MBTPS2	XP_036600974.1
SMPX	XP_036601992.1
SMPX	XP_036601991.1
SMPX	XP_036601993.1
KLHL34	XP_036603588.1
CNKSR2	XP_036603592.1
CNKSR2	XP_036603591.1
CNKSR2	XP_036603590.1
CNKSR2	XP_036603589.1
CNKSR2	XP_036603593.1
RPS6KA3	XP_036598506.1
RPS6KA3	XP_036598507.1
RPS6KA3	XP_036598508.1
EIF1AX	XP_036600480.1
MAP7D2	XP_036602898.1
MAP7D2	XP_036602899.1
MAP7D2	XP_036602900.1
MAP7D2	XP_036602901.1
BCLAF3	XP_036601793.1
BCLAF3	XP_036601792.1
BCLAF3	XP_036601794.1
SH3KBP1	XP_036601505.1
SH3KBP1	XP_036601503.1
SH3KBP1	XP_036601504.1
SH3KBP1	XP_036601506.1
SH3KBP1	XP_036601507.1
LOC118835864	XP_036599046.1
LOC118835864	XP_036599043.1
LOC118835864	XP_036599042.1
LOC118835864	XP_036599045.1
LOC118835864	XP_036599044.1
LOC118835864	XP_036599040.1
ECPAS	XP_036603738.1
LOC118840360	XP_036603743.1
LOC118840360	XP_036603742.1
LOC118840360	XP_036603741.1
LOC118840360	XP_036603739.1
LOC118837360	XP_036600105.1
TAB3	XP_036600446.1
TAB3	XP_036600448.1
TAB3	XP_036600447.1
DMD	XP_036603673.1
DMD	XP_036603674.1
DMD	XP_036603667.1
DMD	XP_036603665.1
DMD	XP_036603666.1
DMD	XP_036603664.1
DMD	XP_036603668.1
DMD	XP_036603669.1
DMD	XP_036603671.1
DMD	XP_036603670.1
DMD	XP_036603672.1
LOC118840297	XP_036603675.1
LOC118838420	XP_036601612.1
LOC118838752	XP_036602011.1
ZMAT2	XP_036608837.1
LOC118841703	XP_036605192.1
LOC118841703	XP_036605191.1
LOC118841705	XP_036605193.1
DND1	XP_036604617.1
WDR55	XP_036603902.1
WDR55	XP_036603901.1
IK	XP_036608346.1
NDUFA2	XP_036605116.1
TMCO6	XP_036605114.1
TMCO6	XP_036605115.1
CD14	XP_036604216.1
LOC118841349	XP_036604618.1
SLC35A4	XP_036605541.1
SLC35A4	XP_036605540.1
APBB3	XP_036605536.1
APBB3	XP_036605537.1
APBB3	XP_036605538.1
APBB3	XP_036605539.1
SRA1	XP_036605542.1
EIF4EBP3	XP_036607320.1
LOC118843675	XP_036607314.1
LOC118843675	XP_036607311.1
LOC118843675	XP_036607313.1
LOC118843675	XP_036607312.1
LOC118843675	XP_036607310.1
LOC118843675	XP_036607316.1
LOC118843675	XP_036607315.1
LOC118843675	XP_036607317.1
LOC118843675	XP_036607319.1
SLC4A9	XP_036606864.1
HBEGF	XP_036607363.1
PFDN1	XP_036608833.1
CYSTM1	XP_036606145.1
CYSTM1	XP_036606144.1
LOC118841352	XP_036604620.1
PURA	XP_036606147.1
NRG2	XP_036608120.1
PSD2	XP_036606806.1
CXXC5	XP_036606310.1
CXXC5	XP_036606309.1
CXXC5	XP_036606308.1
CXXC5	XP_036606307.1
CXXC5	XP_036606305.1
CXXC5	XP_036606302.1
CXXC5	XP_036606304.1
CXXC5	XP_036606303.1
LOC118841361	XP_036604631.1
STING1	XP_036604186.1
STING1	XP_036604187.1
ECSCR	XP_036607508.1
ECSCR	XP_036607509.1
DNAJC18	XP_036605353.1
DNAJC18	XP_036605352.1
DNAJC18	XP_036605354.1
SPATA24	XP_036607081.1
SPATA24	XP_036607082.1
PROB1	XP_036604164.1
MZB1	XP_036607711.1
SLC23A1	XP_036604294.1
SLC23A1	XP_036604293.1
SLC23A1	XP_036604295.1
SLC23A1	XP_036604298.1
SLC23A1	XP_036604296.1
PAIP2	XP_036604299.1
PAIP2	XP_036604300.1
MATR3	XP_036604306.1
MATR3	XP_036604301.1
MATR3	XP_036604305.1
MATR3	XP_036604302.1
MATR3	XP_036604303.1
MATR3	XP_036604307.1
MATR3	XP_036604304.1
MATR3	XP_036604308.1
SIL1	XP_036606392.1
SIL1	XP_036606390.1
SIL1	XP_036606391.1
LOC118843090	XP_036606393.1
CTNNA1	XP_036607670.1
LRRTM2	XP_036607671.1
HSPA9	XP_036605015.1
ETF1	XP_036606387.1
EGR1	XP_036607793.1
REEP2	XP_036604185.1
KDM3B	XP_036605028.1
FAM53C	XP_036607420.1
FAM53C	XP_036607421.1
CDC25C	XP_036607919.1
GFRA3	XP_036608270.1
CDC23	XP_036608623.1
KIF20A	XP_036607197.1
BRD8	XP_036604767.1
BRD8	XP_036604763.1
BRD8	XP_036604766.1
BRD8	XP_036604765.1
BRD8	XP_036604764.1
LOC118841393	XP_036604682.1
NME5	XP_036607788.1
WNT8A	XP_036604685.1
FAM13B	XP_036606551.1
FAM13B	XP_036606557.1
FAM13B	XP_036606555.1
FAM13B	XP_036606554.1
FAM13B	XP_036606552.1
FAM13B	XP_036606556.1
PKD2L2	XP_036606558.1
MYOT	XP_036606090.1
SERPINA1	XP_036605213.1
LOC118841388	XP_036604673.1
LOC118841389	XP_036604674.1
LOC118841389	XP_036604675.1
LOC118843504	XP_036607057.1
LOC118843504	XP_036607056.1
SERPINA12	XP_036604550.1
LOC118841150	XP_036604441.1
LOC118841094	XP_036604398.1
LOC118841094	XP_036604397.1
GSC	XP_036603911.1
DICER1	XP_036608144.1
CLMN	XP_036604152.1
SYNE3	XP_036605561.1
SYNE3	XP_036605563.1
GLRX5	XP_036605467.1
LOC118843882	XP_036607564.1
LOC118841423	XP_036604712.1
C3H14orf132	XP_036604724.1
LOC118844163	XP_036607902.1
BDKRB2	XP_036608746.1
BDKRB1	XP_036604188.1
ATG2B	XP_036604762.1
LOC118843162	XP_036606506.1
AK7	XP_036604725.1
PAPOLA	XP_036606161.1
PAPOLA	XP_036606166.1
PAPOLA	XP_036606162.1
PAPOLA	XP_036606168.1
PAPOLA	XP_036606163.1
PAPOLA	XP_036606164.1
PAPOLA	XP_036606165.1
VRK1	XP_036608961.1
LOC118844232	XP_036607972.1
LOC118843895	XP_036607576.1
LOC118844386	XP_036608153.1
LOC118841444	XP_036604746.1
LOC118844430	XP_036608216.1
LOC118844417	XP_036608195.1
BCL11B	XP_036607349.1
BCL11B	XP_036607347.1
BCL11B	XP_036607348.1
BCL11B	XP_036607346.1
SETD3	XP_036603897.1
SETD3	XP_036603896.1
CCNK	XP_036603898.1
CCNK	XP_036603900.1
CCDC85C	XP_036605549.1
CCDC85C	XP_036605548.1
HHIPL1	XP_036608551.1
LOC118844703	XP_036608552.1
LOC118844835	XP_036608723.1
EML1	XP_036606493.1
EML1	XP_036606489.1
EML1	XP_036606488.1
EML1	XP_036606491.1
EML1	XP_036606487.1
EML1	XP_036606494.1
EML1	XP_036606490.1
EVL	XP_036608763.1
EVL	XP_036608766.1
EVL	XP_036608761.1
EVL	XP_036608762.1
EVL	XP_036608765.1
EVL	XP_036608764.1
EVL	XP_036608759.1
EVL	XP_036608760.1
DEGS2	XP_036607444.1
YY1	XP_036604021.1
YY1	XP_036604022.1
SLC25A29	XP_036608033.1
SLC25A29	XP_036608034.1
LOC118844106	XP_036607822.1
SLC25A47	XP_036604474.1
WARS1	XP_036605147.1
WARS1	XP_036605148.1
WDR25	XP_036608113.1
WDR25	XP_036608114.1
LOC118844350	XP_036608115.1
BEGAIN	XP_036604772.1
DLK1	XP_036604234.1
LOC118843496	XP_036607047.1
DIO3	XP_036604384.1
DIO3	XP_036604385.1
DIO3	XP_036604383.1
PPP2R5C	XP_036604091.1
PPP2R5C	XP_036604086.1
PPP2R5C	XP_036604085.1
PPP2R5C	XP_036604092.1
PPP2R5C	XP_036604087.1
PPP2R5C	XP_036604088.1
PPP2R5C	XP_036604090.1
PPP2R5C	XP_036604093.1
PPP2R5C	XP_036604089.1
DYNC1H1	XP_036604707.1
DYNC1H1	XP_036604706.1
LOC118841955	XP_036605581.1
HSP90AA1	XP_036605242.1
LOC118844668	XP_036608501.1
WDR20	XP_036606457.1
WDR20	XP_036606456.1
WDR20	XP_036606458.1
MOK	XP_036606970.1
ZNF839	XP_036605582.1
LOC118843156	XP_036606499.1
TECPR2	XP_036606500.1
TECPR2	XP_036606501.1
ANKRD9	XP_036606502.1
ANKRD9	XP_036606503.1
RCOR1	XP_036606334.1
LOC118844446	XP_036608231.1
TRAF3	XP_036606355.1
AMN	XP_036605583.1
CDC42BPB	XP_036607906.1
EXOC3L4	XP_036605665.1
EXOC3L4	XP_036605663.1
EXOC3L4	XP_036605664.1
TNFAIP2	XP_036607591.1
TNFAIP2	XP_036607593.1
EIF5	XP_036604723.1
EIF5	XP_036604721.1
LOC118843769	XP_036607429.1
MARK3	XP_036608200.1
MARK3	XP_036608201.1
MARK3	XP_036608202.1
MARK3	XP_036608204.1
MARK3	XP_036608203.1
MARK3	XP_036608205.1
MARK3	XP_036608206.1
CKB	XP_036608390.1
CKB	XP_036608391.1
TRMT61A	XP_036603974.1
LOC118841961	XP_036605584.1
BAG5	XP_036606466.1
BAG5	XP_036606467.1
BAG5	XP_036606468.1
KLC1	XP_036604587.1
KLC1	XP_036604585.1
KLC1	XP_036604582.1
KLC1	XP_036604584.1
KLC1	XP_036604583.1
KLC1	XP_036604586.1
KLC1	XP_036604588.1
KLC1	XP_036604590.1
KLC1	XP_036604591.1
KLC1	XP_036604592.1
KLC1	XP_036604589.1
XRCC3	XP_036604593.1
XRCC3	XP_036604594.1
ZFYVE21	XP_036604595.1
ZFYVE21	XP_036604596.1
PPP1R13B	XP_036604959.1
PPP1R13B	XP_036604964.1
PPP1R13B	XP_036604962.1
PPP1R13B	XP_036604961.1
PPP1R13B	XP_036604960.1
ATP5MPL	XP_036608991.1
ATP5MPL	XP_036608990.1
TDRD9	XP_036607216.1
RD3L	XP_036607217.1
ASPG	XP_036608497.1
KIF26A	XP_036605585.1
LOC118842924	XP_036606157.1
C3H14orf180	XP_036604213.1
C3H14orf180	XP_036604212.1
C3H14orf180	XP_036604210.1
C3H14orf180	XP_036604211.1
TMEM179	XP_036608044.1
INF2	XP_036604804.1
INF2	XP_036604801.1
INF2	XP_036604802.1
INF2	XP_036604803.1
ADSS1	XP_036606792.1
SIVA1	XP_036604389.1
AKT1	XP_036606745.1
ZBTB42	XP_036604160.1
CEP170B	XP_036604653.1
CEP170B	XP_036604654.1
LOC118841372	XP_036604655.1
PLD4	XP_036608884.1
AHNAK2	XP_036605586.1
CLBA1	XP_036608771.1
CLBA1	XP_036608772.1
HSPA4	XP_036604387.1
ZCCHC10	XP_036608149.1
ZCCHC10	XP_036608150.1
AFF4	XP_036604576.1
AFF4	XP_036604578.1
AFF4	XP_036604577.1
LEAP2	XP_036607128.1
LOC118843545	XP_036607122.1
LOC118843545	XP_036607124.1
LOC118843545	XP_036607123.1
GDF9	XP_036608408.1
SOWAHA	XP_036608429.1
SEPTIN8	XP_036605451.1
SEPTIN8	XP_036605446.1
SEPTIN8	XP_036605449.1
SEPTIN8	XP_036605450.1
SEPTIN8	XP_036605452.1
SEPTIN8	XP_036605448.1
SEPTIN8	XP_036605447.1
KIF3A	XP_036606171.1
KIF3A	XP_036606172.1
KIF3A	XP_036606173.1
IL4	XP_036604619.1
LOC118841971	XP_036605587.1
LOC118843729	XP_036607376.1
LOC118841972	XP_036605588.1
LOC118843270	XP_036606717.1
LOC118843270	XP_036606715.1
LOC118843270	XP_036606716.1
IL5	XP_036608358.1
IRF1	XP_036607890.1
SLC22A5	XP_036607035.1
SLC22A4	XP_036607867.1
SLC22A4	XP_036607868.1
PDLIM4	XP_036604198.1
PDLIM4	XP_036604196.1
DLGAP5	XP_036603990.1
LOC118844141	XP_036607872.1
P4HA2	XP_036608295.1
P4HA2	XP_036608298.1
P4HA2	XP_036608293.1
P4HA2	XP_036608297.1
P4HA2	XP_036608296.1
P4HA2	XP_036608294.1
ACSL6	XP_036606407.1
ACSL6	XP_036606408.1
ACSL6	XP_036606409.1
MEIKIN	XP_036604336.1
FNIP1	XP_036604740.1
FNIP1	XP_036604741.1
RAPGEF6	XP_036604730.1
RAPGEF6	XP_036604737.1
RAPGEF6	XP_036604735.1
RAPGEF6	XP_036604731.1
RAPGEF6	XP_036604734.1
RAPGEF6	XP_036604738.1
RAPGEF6	XP_036604732.1
RAPGEF6	XP_036604736.1
RAPGEF6	XP_036604739.1
LOC118841105	XP_036604408.1
FSTL4	XP_036608891.1
LOC118844978	XP_036608893.1
C3H5orf15	XP_036607008.1
VDAC1	XP_036606315.1
LOC118844962	XP_036608880.1
TCF7	XP_036604645.1
TCF7	XP_036604642.1
TCF7	XP_036604644.1
TCF7	XP_036604643.1
SKP1	XP_036604646.1
PPP2CA	XP_036605505.1
CDKL3	XP_036608691.1
UBE2B	XP_036604927.1
UBE2B	XP_036604928.1
CDKN2AIPNL	XP_036604371.1
JADE2	XP_036606189.1
JADE2	XP_036606190.1
SAR1B	XP_036606807.1
SEC24A	XP_036607394.1
CAMLG	XP_036607412.1
DDX46	XP_036605351.1
LOC118841977	XP_036605590.1
C3H5orf24	XP_036604819.1
C3H5orf24	XP_036604818.1
TXNDC15	XP_036604817.1
PCBD2	XP_036608911.1
PCBD2	XP_036608913.1
PCBD2	XP_036608912.1
CATSPER3	XP_036605591.1
PITX1	XP_036608078.1
LOC118841820	XP_036605371.1
LOC118841820	XP_036605370.1
LOC118841820	XP_036605372.1
LOC118841820	XP_036605374.1
LOC118841820	XP_036605373.1
TIFAB	XP_036608315.1
NEUROG1	XP_036604284.1
CXCL14	XP_036606933.1
LOC118841056	XP_036604363.1
SLC25A48	XP_036605592.1
IL9	XP_036607709.1
LOC118841876	XP_036605443.1
LOC118844248	XP_036607995.1
TGFBI	XP_036607466.1
SMAD5	XP_036605470.1
SMAD5	XP_036605471.1
SMIM32	XP_036607114.1
TRPC7	XP_036605593.1
LOC118841982	XP_036605594.1
LOC118841983	XP_036605595.1
SPOCK1	XP_036607511.1
KLHL3	XP_036607558.1
HNRNPA0	XP_036608589.1
LOC118841186	XP_036604477.1
CDCA4	XP_036604902.1
CDCA4	XP_036604898.1
CDCA4	XP_036604900.1
CDCA4	XP_036604916.1
CDCA4	XP_036604903.1
CDCA4	XP_036604915.1
CDCA4	XP_036604899.1
CDCA4	XP_036604901.1
CDCA4	XP_036604909.1
CDCA4	XP_036604917.1
CDCA4	XP_036604910.1
CDCA4	XP_036604907.1
CDCA4	XP_036604913.1
CDCA4	XP_036604905.1
CDCA4	XP_036604908.1
CDCA4	XP_036604914.1
CDCA4	XP_036604911.1
CDCA4	XP_036604906.1
CDCA4	XP_036604904.1
GPR132	XP_036608903.1
JAG2	XP_036608505.1
LOC118841987	XP_036605597.1
BRF1	XP_036604663.1
BTBD6	XP_036604664.1
TRIM9	XP_036605103.1
LOC118841634	XP_036605104.1
LOC118841634	XP_036605105.1
PYGL	XP_036604478.1
ABHD12B	XP_036604479.1
CGRRF1	XP_036608147.1
CGRRF1	XP_036608148.1
SAMD4A	XP_036604940.1
SAMD4A	XP_036604943.1
SAMD4A	XP_036604942.1
SAMD4A	XP_036604941.1
GCH1	XP_036604406.1
WDHD1	XP_036604407.1
SOCS4	XP_036604265.1
MAPK1IP1L	XP_036605024.1
MAPK1IP1L	XP_036605025.1
MAPK1IP1L	XP_036605019.1
MAPK1IP1L	XP_036605023.1
MAPK1IP1L	XP_036605022.1
MAPK1IP1L	XP_036605021.1
MAPK1IP1L	XP_036605020.1
LGALS3	XP_036604228.1
MAP4K5	XP_036606338.1
MAP4K5	XP_036606339.1
DMAC2L	XP_036608825.1
SOS2	XP_036605379.1
VCPKMT	XP_036607864.1
VCPKMT	XP_036607865.1
ARF6	XP_036606180.1
FBXO33	XP_036607627.1
MIA2	XP_036606527.1
MIA2	XP_036606530.1
MIA2	XP_036606528.1
MIA2	XP_036606529.1
MIA2	XP_036606526.1
MIA2	XP_036606538.1
MIA2	XP_036606534.1
MIA2	XP_036606535.1
MIA2	XP_036606537.1
MIA2	XP_036606533.1
MIA2	XP_036606536.1
MIA2	XP_036606531.1
PNN	XP_036607536.1
TRAPPC6B	XP_036604662.1
GEMIN2	XP_036604659.1
GEMIN2	XP_036604660.1
GEMIN2	XP_036604661.1
SEC23A	XP_036605314.1
SSTR1	XP_036604245.1
TTC6	XP_036605598.1
FOXA1	XP_036608982.1
MIPOL1	XP_036608785.1
SLC25A21	XP_036608698.1
LOC118844816	XP_036608700.1
LOC118844815	XP_036608699.1
PAX9	XP_036605599.1
NKX2-8	XP_036604374.1
NKX2-1	XP_036608553.1
LOC118840893	XP_036604155.1
LOC118840893	XP_036604156.1
LOC118841536	XP_036604938.1
LOC118841491	XP_036604825.1
BRMS1L	XP_036608714.1
BRMS1L	XP_036608713.1
RALGAPA1	XP_036606903.1
RALGAPA1	XP_036606904.1
RALGAPA1	XP_036606906.1
RALGAPA1	XP_036606905.1
RALGAPA1	XP_036606907.1
RALGAPA1	XP_036606908.1
LOC118841116	XP_036604418.1
INSM2	XP_036604285.1
NFKBIA	XP_036607495.1
PSMA6	XP_036608318.1
LOC118841751	XP_036605235.1
LOC118841751	XP_036605237.1
LOC118841751	XP_036605236.1
PPP2R3C	XP_036605240.1
PPP2R3C	XP_036605241.1
FAM177A1	XP_036605602.1
SRP54	XP_036605239.1
SRP54	XP_036605238.1
LOC118843905	XP_036607585.1
LOC118843905	XP_036607586.1
TMX1	XP_036607698.1
FRMD6	XP_036608302.1
LOC118840955	XP_036604238.1
RTRAF	XP_036606232.1
NID2	XP_036606231.1
PTGER2	XP_036604261.1
TXNDC16	XP_036607863.1
TXNDC16	XP_036607862.1
GPR137C	XP_036604434.1
PSMC6	XP_036606283.1
STYX	XP_036604400.1
GNPNAT1	XP_036604403.1
GNPNAT1	XP_036604401.1
GNPNAT1	XP_036604402.1
FERMT2	XP_036606228.1
FERMT2	XP_036606227.1
FERMT2	XP_036606225.1
FERMT2	XP_036606226.1
FERMT2	XP_036606224.1
FERMT2	XP_036606221.1
FERMT2	XP_036606223.1
FERMT2	XP_036606222.1
DDHD1	XP_036605546.1
DDHD1	XP_036605547.1
DDHD1	XP_036605545.1
DDHD1	XP_036605544.1
BMP4	XP_036604039.1
BMP4	XP_036604037.1
BMP4	XP_036604038.1
LOC118842937	XP_036606181.1
BAZ1A	XP_036607083.1
LOC118843188	XP_036606567.1
LRFN5	XP_036606569.1
LRFN5	XP_036606570.1
